Store,Dept,Week,Month,Quarter,Year,IsHoliday,Type_enc,Size,Temperature,Fuel_Price,CPI,Unemployment,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,MarkDown_Total,lag_1,lag_4,lag_8,lag_52,rolling_mean_4,rolling_mean_12,rolling_std_4,Date,Type,Actual_Sales
14,97,114.69332,106.80247,14.51644,4.7303934,0,-0.7752335,14.133573,92.88405,59.4083,-36.30598,16.507265,-13.857298,36.3163,-15.433958,-14.85736,18.228178,-4.2808065,10866.655,1019.75146,-47.852306,-133.1,408.66974,-57.534077,-45.52162,2010-11-12,A,25844.5
15,36,-27.887148,-2.2434359,0.24474949,-0.9016988,0,3.5995336,-2.3217046,-1.6659492,-21.583757,-17.365677,-18.895998,-0.24692185,-111.44398,-17.291777,0.78233755,-10.125123,3.5428467,-10269.528,-1530.1411,94.32663,-1097.0972,-1734.5645,-419.09073,70.75677,2012-04-20,B,806.0
15,22,-32.608177,-13.628663,-2.9767966,0.8519641,0,0.9730062,-0.26939398,28.257565,25.297918,16.842495,-12.302133,-11.165757,20.92243,-17.114721,-18.585646,-0.815985,-2.0144668,-4498.6807,152.58945,-36.014584,-74.80743,-1107.2545,-656.25433,65.90169,2010-03-19,B,8653.34
2,21,-223.39069,-48.696613,-8.938801,2.104276,1,-1.9255706,3.5557618,-1.4292421,-44.980618,-14.567747,-16.1143,-8.514444,13.345622,-18.182707,-0.39686885,0.24951035,-2.552086,-2685.8684,-631.91547,1.0146823,-116.26195,-1067.2117,-202.60715,17.79527,2010-09-10,A,9745.75
29,31,140.14886,36.654476,6.1919413,-1.3067446,0,3.5878897,-21.47063,-2.7690992,7.0976853,-15.4143915,1.364549,0.32777163,19.638353,-15.542304,-6.653146,-18.288546,1.5532452,-9773.5,-1564.4235,91.79705,-1161.7435,-1743.4248,-360.3958,35.702087,2012-10-05,B,1823.96
41,40,-43.080597,16.06687,1.4040201,10.1643505,0,1.4142008,20.201794,-9.415528,75.318794,-21.446129,-19.535442,-6.9205036,47.310402,-55.844334,-22.593256,-102.67079,-3.130913,27439.63,837.82043,152.77797,144.5913,1845.1058,1163.992,55.148975,2010-05-28,A,47727.36
13,32,-613.8178,-163.2353,-4.861004,20.122288,0,-2.1599705,17.732437,-7.470791,35.4641,17.346687,5.530153,-22.645012,34.239902,-19.45647,-34.346916,1.8041764,6.837701,-5097.539,351.70898,-24.292747,-100.98257,-627.26556,-732.5455,-1989.189,2011-01-14,A,6051.38
38,85,-10.591656,-6.809979,-1.3313637,-1.4596915,0,3.1572292,-19.269289,-3.6249795,21.451008,44.358418,-12.131733,-10.809398,20.93195,-22.72782,-14.286695,0.1419199,1.9139575,-11261.234,-1626.567,252.3215,-868.1075,-1937.9944,-534.3288,30.527695,2011-04-01,C,50.51
43,2,66.96497,85.56892,11.698235,-2.5681984,0,-8.81027,-56.792767,0.5708524,-4.1014304,-22.52674,-23.738161,-10.825536,19.914972,-35.92112,-17.201292,10.725052,-3.9219325,4653.122,181.6947,-0.73516893,-186.5272,-334.89206,-221.74818,-8.84466,2011-10-28,C,18965.99
30,80,-22.601345,-4.643889,-0.44546193,-0.9969361,0,3.7520735,-25.198925,-1.958362,4.7763624,-14.947941,24.344826,-11.974858,17.180664,-17.64724,-19.159483,-8.956944,0.2747855,-4901.617,-920.9065,-9.135946,-1338.8042,-1267.1423,-348.4777,51.150185,2012-03-16,C,6912.56
45,72,-316.41745,-65.886375,-12.168828,-3.0323443,0,2.5932367,0.56380147,0.7473958,11.925849,-33.53753,-33.773003,-18.680744,30.82543,-82.37346,-34.438152,3.7499557,-8.625851,6727.557,896.6385,-64.928246,1286.1692,213.4993,165.28015,-40.208534,2011-09-16,B,24716.0
14,21,-38.07782,-15.877663,-4.7754145,1.2402828,0,-1.7717949,10.526261,-6.241193,17.11214,-11.724341,2.1777472,-16.18525,20.65489,-16.722813,-21.082624,-0.56308013,-2.972926,-1701.179,-695.69745,16.822166,-115.16567,-1138.4342,-217.74173,56.896084,2010-04-09,A,9795.02
9,22,1011.37213,62.34344,3.5389197,-4.793662,0,4.3243275,5.3714237,3.1377614,27.830734,-15.047947,25.661116,-7.7993307,27.566433,12.139137,-8.881125,0.6429815,-2.4259474,-5778.147,-1061.3668,71.12774,-1005.9373,-1312.0309,-402.61075,24.177073,2011-12-09,B,7341.83
22,59,182.68613,5.268516,-0.09637323,-1.3906242,0,3.5905237,0.14491081,13.843798,26.696491,-16.950546,-11.664241,86.928444,72.307045,-21.1807,208.32565,26.105446,-3.4774396,-11146.56,-1549.744,98.53815,-1007.0654,-1846.7397,-546.63074,16.808708,2012-04-06,B,383.06
6,48,-109.09022,5.337058,-4.5064983,-1.3348737,0,-1.8541887,5.195547,5.2007103,22.914907,-14.081249,21.246729,-7.409483,18.271152,-20.018784,-9.036961,0.41815835,2.739548,-10714.641,-1495.783,109.77595,-1042.6774,-1823.8619,-465.93353,49.84103,2011-07-29,A,1607.0
8,6,-183.69258,-80.2095,-0.3229005,-1.7466123,0,-2.0362968,-2.3145661,11.80177,-5.3853693,-19.343246,20.70455,-3.53282,-40.183502,-11.46357,-17.93568,-12.366782,-16.892286,-9506.657,-840.0952,15.258563,-1233.6245,-1548.8856,-439.94815,-13.1652775,2012-01-27,A,1993.47
38,85,-27.626665,-2.427389,-1.2794564,-1.4596915,0,3.1572292,-20.971321,1.4537452,20.868622,42.942776,-12.057038,-7.0204954,20.673952,-21.637882,-8.487881,-0.63954026,2.0626771,-11255.056,-1635.9078,226.26695,-877.432,-1904.5922,-535.391,29.28351,2011-06-10,C,73.59
3,54,-22.875288,-7.9601517,-0.12327784,-0.9108161,0,3.6767645,-25.489515,0.101799816,19.987473,-17.56659,34.352753,-8.892694,19.631924,-23.908625,-22.779922,-6.4283547,2.214776,-11285.207,-1604.3827,337.93817,-853.63556,-1970.572,-539.233,42.46144,2012-04-27,B,20.0
15,26,-32.621983,3.9414706,-0.9710766,-1.297269,0,3.6310868,-1.3139884,0.27694434,4.211689,-15.595823,-11.37779,-7.3626127,19.191978,-13.33186,-11.136051,-0.34959584,1.1868857,-7051.9644,-1213.0962,10.165103,-1394.536,-1365.6956,-322.48593,49.26143,2011-06-24,B,3671.4
22,23,242.06981,22.594355,-4.9478817,-4.4052896,0,1.1264311,20.202871,4.4214287,-0.9502405,-18.127161,-22.877417,62.634045,-92.48084,-56.603176,425.34128,-28.980305,21.671568,15719.89,1173.7908,-205.55533,460.56955,1391.5283,-246.86584,-153.20761,2012-07-06,B,38159.4
4,12,-120.72966,1.7219892,-2.7255764,0.25404352,0,-1.8172092,9.661617,5.505851,-16.748545,32.747833,45.320732,55.736374,4.1256614,47.942265,50.697586,-8.5975,-3.1496925,-4040.7134,-759.6037,19.081755,-1465.7424,-1234.7642,-262.54358,55.697533,2012-08-10,A,7819.71
20,11,-1116.2552,-20.145859,-22.831137,-38.91021,0,0.013438937,-21.896763,-10.521535,51.230118,-7.173245,-77.98929,-3.3181467,77.862625,-34.605362,8.089149,0.7209823,-4.1660094,34339.26,1851.5509,-142.20853,58.38019,95.87337,-179.73622,-1739.2037,2010-07-16,A,32029.51
26,38,-170.6164,-81.11205,-8.330728,-10.422034,0,-21.972097,85.53849,-117.126915,-112.137,-151.75267,30.414383,-19.35496,178.80284,-273.23108,15.766467,-4.9878445,-183.39342,56223.086,5658.2915,385.33105,10569.495,11232.511,4217.952,-255.6436,2011-09-02,A,120479.52
36,26,-152.57242,-47.039467,-1.0573232,-0.90345144,0,-2.5220861,-18.445559,-1.1682934,-4.236088,-18.770613,27.481337,-7.6189237,-39.600277,-23.070356,-15.098078,-5.49435,2.9045382,-10971.726,-1551.0823,211.06912,-906.5447,-1879.4358,-547.7592,57.645767,2012-01-27,A,167.4
9,60,4.417546,-10.296273,-2.5066013,-1.8512584,0,3.8143382,-2.0114627,-5.403845,-1.8403379,-14.897794,40.185997,-10.702922,21.027128,-15.725014,-14.521948,-0.049281128,-0.019955263,-11629.731,-1766.9734,238.81604,-104.11417,-2083.7043,-609.90125,26.484873,2011-03-04,B,61.6
10,91,-43.725346,0.86050665,-2.7985055,-1.5264037,0,3.7665706,4.398046,-0.41791236,-14.842192,37.07253,-22.360498,-7.5472207,18.954147,-25.326897,-17.46383,-0.36912113,-0.6812033,-1822.4828,-440.29758,-22.636288,-778.5004,-851.786,-252.28693,51.268944,2011-05-20,B,11662.88
3,51,-26.892593,-2.1571872,-1.3293469,-1.3216724,0,3.7390783,-27.067543,0.35540682,3.5674126,-13.529177,-3.7314775,-6.449821,18.82456,-16.09732,-8.417802,-1.4500072,-0.5018167,-11648.265,-1861.6974,391.92178,-88.4637,-2060.9905,-609.88324,32.31301,2011-05-20,B,3.32
45,45,-17.528734,0.7209104,-4.1338644,0.9071689,0,1.196313,-1.9507108,-0.46437237,17.409094,-7.441884,2.0916712,-7.3722157,15.146326,-15.165201,-6.136246,-3.9285243,-1.9410553,-11357.747,-1725.5443,-41.802547,-97.355446,-2037.9926,-504.073,24.53483,2010-08-06,B,9.97
3,81,27.490177,37.1333,9.60072,-1.9510168,0,3.6985052,-46.355743,-0.57293475,-1.88333,-15.388127,19.980703,-5.5017834,17.984972,-15.469625,-6.898068,5.631773,2.498735,-9605.07,-1532.5038,107.18901,-1157.8025,-1743.3054,-411.28467,-8.253501,2011-10-14,B,1644.56
42,82,-43.598156,-9.217668,-2.6983085,-1.4596915,0,1.7302287,-19.463305,-5.994527,0.7260822,52.943184,-19.725922,-8.759488,17.85134,-15.748714,-12.015683,-1.0751349,0.9043341,-4490.964,-819.06134,-7.472246,-1459.2046,-1206.954,-348.42255,48.520126,2011-04-15,C,8040.6
33,32,-18.527803,-0.5093913,-0.2847778,-1.0087986,0,-1.8495103,-17.651989,4.364027,1.4174787,27.470581,7.105894,-6.466825,17.319157,-16.659317,-7.983874,-13.131015,-0.39890853,-11520.922,-1844.8191,257.4121,-102.797264,-2061.597,-602.0329,26.39735,2012-06-29,A,60.0
5,9,30.551373,26.677288,16.053205,1.799478,0,3.7731168,-29.493063,2.1305912,-25.193687,-16.66932,19.72344,-5.339699,15.442289,-14.823103,-7.231028,4.536345,-2.1007495,-5599.84,-897.98254,22.706812,-146.21603,-1444.6721,-340.7664,-10.511177,2010-10-22,B,7838.59
1,32,-701.8625,-166.73863,-5.865671,20.257849,0,-0.7463776,-20.340605,-20.055313,50.58313,-21.017845,-2.2554007,-36.794735,36.529087,-19.084356,-35.670097,2.8212438,6.8918633,-7468.563,253.81989,38.820778,-87.13556,-686.4065,-702.5674,-2068.001,2011-01-14,A,3519.44
3,10,-112.09947,2.2249105,-4.1881604,-1.6828649,0,3.7666407,-28.918816,7.431011,-8.597683,-20.802355,38.29573,-10.516135,-47.28157,-4.738896,12.023493,-10.510844,1.089307,-261.2595,-372.80017,-16.719624,-937.8969,-721.9117,-226.97594,69.49822,2012-08-31,B,12894.29
4,26,-131.86217,-37.566402,-4.0539117,-1.8653446,0,-0.19934334,4.7014604,1.4098616,-11.626356,36.877808,66.33183,-13.845959,19.955349,-48.967735,-15.364912,0.9042765,-1.2989624,272.12933,29.868635,4.2073426,123.25927,-667.4158,-395.57452,60.386917,2011-09-02,A,15579.37
15,4,-55.08291,-7.2661443,0.45750487,-1.3604003,0,3.7495284,-7.0102816,-0.75560695,-14.646464,-17.673508,-19.070658,-6.100499,-40.00986,-21.272854,-19.434895,-10.52097,-1.6595612,246.40698,-679.7332,-11.080318,-845.09485,-739.37335,-141.49344,67.66847,2012-06-15,B,13684.75
23,31,114.35655,-5.1217628,-1.359893,0.13463247,0,3.6845546,-2.3887508,3.0891593,9.02622,-12.403992,40.276123,57.157986,-116.688034,44.596745,177.12892,13.130265,5.661647,-8237.006,-1419.6282,-29.644007,-1244.6471,-1606.6615,-204.14166,56.846542,2012-02-03,B,3052.18
5,7,109.36287,50.398785,13.670573,-5.7494354,0,3.7228143,-44.999943,2.1296604,4.5646524,-18.090343,33.335705,-3.982748,16.293413,-13.78289,-6.7015147,5.8782973,1.3520138,-7951.7173,-1462.6487,9.484563,-1232.7059,-1625.5875,-235.54845,12.478962,2011-10-07,B,4124.05
32,93,-50.304386,-0.20918556,0.12160659,2.554059,0,-0.56525314,16.614668,-5.569161,48.552155,-43.3588,-9.885346,-26.557426,37.583652,-25.603092,-20.696924,-1.8296143,-4.616942,11677.854,448.19736,-139.23975,-61.129726,686.1066,1340.9354,78.79869,2010-04-16,A,28241.61
45,95,1928.3267,-56.954426,26.170938,-8.853379,0,3.5216353,16.201769,-14.020952,52.75809,-31.500456,-51.66266,-27.273434,-85.151535,260.4224,-11.50869,-53.46691,-34.110497,28872.438,461.49966,-151.19211,2146.6445,1768.6151,863.69385,-28.10497,2011-12-16,B,50108.41
36,14,-96.11294,4.8107696,-5.0938053,-0.898144,0,-1.8194027,-21.988527,5.5271187,0.90574265,-15.577846,26.018198,-6.763486,17.473434,-17.891481,-7.973811,-8.381454,2.0072265,-9960.548,-1493.5698,124.22659,-1151.026,-1819.2871,-406.15567,34.33012,2012-07-20,A,1273.43
16,92,-58.329765,2.090694,-2.7067604,-1.9408205,0,1.1752391,-16.99352,4.0283027,-14.727547,-15.27138,42.763035,-8.32298,18.132544,-20.18544,-16.575783,0.8708449,0.9924343,1115.6127,69.40818,-13.22579,-1233.6213,-589.2384,-195.32597,76.259544,2011-05-20,B,17557.57
5,33,-31.824741,-3.153429,-2.2330694,1.133975,0,3.7465405,-22.524261,-3.6096807,17.656036,-14.303759,34.920486,-8.694688,17.611723,-14.8968725,-12.123355,-0.7959249,-0.23609914,-10557.811,-1726.0974,92.283875,-127.734535,-1926.6423,-494.0513,43.138042,2010-04-30,B,1500.97
18,9,-215.5362,-17.43107,-4.093718,-1.4659936,0,1.0602998,-1.0826852,6.0594935,-10.432179,-18.812574,-20.95328,82.65942,-10.454355,60.904186,110.536644,0.058743,7.10126,1261.7279,249.19768,-38.202625,-1924.9801,-482.0157,-233.33636,117.94505,2012-08-31,B,18451.19
13,94,-790.3457,191.49628,15.068052,25.142149,0,-31.469986,32.072205,55.194527,9.853074,166.05502,-55.702007,1.3031439,42.77519,-1.8923769,-27.165321,36.860027,-3.5916746,38852.387,457.20267,-2.53968,287.9854,3912.0837,1763.8884,222.18724,2010-12-03,A,52631.53
34,98,-173.73906,-35.200703,-5.1292343,2.3687482,0,-2.0267556,-1.9245448,-1.4366417,-26.659136,44.267292,-0.28112125,-7.851104,11.862543,-15.789525,-10.1503935,-3.2537904,-2.1453073,-5016.2944,-1052.2968,-3.1029608,-139.5934,-1357.779,-443.85266,60.229107,2010-09-17,A,7355.16
2,87,-68.14333,-10.187907,-4.7975845,1.2647014,0,-0.24140121,0.5814617,9.909183,-6.4295416,-14.147557,-11.659573,-14.499143,26.220137,-19.451567,-6.5743537,3.0691164,-2.0798442,2681.1514,705.41943,18.96827,-103.719666,245.47163,-327.87354,-88.26144,2010-06-25,A,25679.07
34,30,128.33026,36.575073,6.3274837,-1.3148744,0,-1.8548558,-1.0431049,-2.8553038,12.610111,24.357138,-0.19957685,-5.992766,19.774826,-18.051662,18.453402,-16.982922,5.7181444,-9956.3955,-1577.9652,98.4793,-1157.0522,-1763.0576,-403.50333,30.10047,2012-10-05,A,1589.74
21,58,18.10292,-7.2530704,-1.6458478,1.1399423,0,1.0088252,2.9809463,2.452047,4.7322927,-11.213143,-19.683258,-10.7988825,17.862885,-15.422371,-16.162592,-0.15621945,-1.6482413,-10319.385,-1706.1128,-41.13851,-98.84513,-1926.1023,-496.58026,38.62246,2010-03-05,B,1430.0
5,79,-132.71,4.261715,-2.7444363,-0.94990516,0,3.6537888,-20.73151,3.0921583,-2.1082246,-17.332333,37.054615,-8.767949,-26.08869,-19.932566,36.00694,-9.048765,0.6948057,-6320.2197,-1052.9623,22.465796,-1390.5582,-1357.4917,-397.51843,59.321663,2012-07-27,B,4861.18
5,32,78.92907,-12.441348,0.50625926,-0.8693714,0,3.7304444,-26.727503,8.77424,1.5768796,-17.444088,35.227837,-9.365871,-92.70934,-24.58346,105.30174,-12.742667,0.5385851,-7630.239,-1506.6348,-32.65405,-1091.8984,-1595.8695,-336.6504,54.00629,2012-02-17,B,6381.53
43,80,-55.533546,-12.969166,-2.4410093,-2.5550535,0,-8.732079,-26.225515,0.41500825,-16.874474,-21.916355,-9.87325,-16.457909,17.068958,-44.384167,-30.09401,0.13940437,-2.9239168,3160.3188,197.22351,-19.891523,63.567783,-453.3656,-138.37292,46.402237,2011-04-15,C,19184.15
7,36,-26.54163,5.0187073,-0.06304419,-0.9728466,0,3.6863074,-5.4473033,-2.4713573,3.234334,-12.181992,-19.848112,-4.0764265,-39.509346,-17.520645,-12.212078,-9.154298,1.8775933,-9738.871,-1527.8969,102.51261,-1154.972,-1765.6814,-423.69537,64.03038,2012-06-08,B,1812.0
8,18,-37.302597,7.1024632,-4.171298,-0.7830583,0,-1.8351326,-1.2880003,5.916861,4.5456676,-17.09747,32.179802,-5.368666,-46.773956,-21.213501,-27.551638,6.2682824,0.8208335,-10755.193,-1484.0956,44.01414,-1186.7806,-1932.6456,-427.38452,35.07513,2012-08-17,A,24.73
43,93,-154.07712,10.751126,-5.650488,-5.7303367,0,-8.477021,-32.21692,5.9653296,15.374871,-31.364653,-31.566433,-17.613474,29.027493,-172.31818,-26.314093,-0.16670176,-20.798367,19947.607,242.2424,-68.012726,4053.3538,-544.9077,-47.029747,-80.26313,2011-09-16,C,35834.31
35,27,-27.432564,-5.462827,-1.989877,-0.8844341,0,3.7040486,-24.776407,4.552078,6.9326725,-18.322966,-6.1212225,40.73629,-111.65215,-19.97465,148.66666,2.1539953,-11.132379,-9513.81,-1538.6816,46.540775,-1187.4603,-1787.6984,-342.0589,81.28275,2012-02-24,B,1489.89
7,94,-42.156147,22.78736,-5.8522286,-1.6391205,0,3.906925,-13.082559,-1.8362207,-7.4252954,-12.951119,-17.726679,-6.7267222,18.531254,-21.358591,-8.237908,1.3653005,2.4590397,-10773.199,-1601.2594,162.95444,-855.0836,-1822.0881,-489.8292,37.122883,2011-08-19,B,444.86
20,37,-139.1014,-11.329824,-2.8606708,-0.87451494,0,-2.5248234,6.4770675,0.622855,5.53762,-15.813627,19.33694,-8.194307,-73.17624,36.865643,-19.378687,-11.97884,1.4369811,-7748.8364,-1337.0098,-18.037159,-1146.9712,-1474.0931,-259.73175,59.75931,2012-01-27,A,3913.21
13,56,-399.6607,-8.4892435,-2.4609706,-1.0006675,0,-0.25565895,-1.5036144,7.794603,4.185169,36.05667,36.313164,-3.8522484,-68.32959,-26.493376,-52.12693,-10.648673,0.10350129,-7050.067,55.374626,5.404998,-1538.0923,-1229.2294,-186.28816,-434.09973,2012-07-13,A,3830.87
36,55,-15.52542,0.42798653,-4.458608,-0.8945075,0,-1.8323102,-23.967146,2.7804918,-3.373945,-15.792004,32.788765,-7.3125706,18.671768,-23.333252,-13.342192,-7.769242,1.9069313,-11149.98,-1621.0834,318.5344,-914.0982,-1961.2881,-541.84454,31.391026,2012-07-06,A,17.0
15,60,-26.007046,-12.495509,-2.5066013,-1.8227803,0,3.789594,-1.2586353,6.035652,-0.98964214,-17.064035,-8.597711,-10.554646,20.703568,-16.123089,-13.795913,-0.5272436,-0.39954686,-11537.353,-1770.6721,229.95322,-71.98527,-2074.164,-605.60486,25.916155,2011-03-11,B,70.4
27,58,-110.79702,4.28198,-5.4185085,-1.3409289,0,-1.8270986,7.1820283,2.8783896,0.80486697,-16.110285,-18.36266,-7.196998,20.1243,-14.476594,-6.147492,-0.05143648,2.772602,-9834.96,-1397.5977,102.8693,-933.82196,-1713.2466,-405.8948,46.10103,2011-07-22,A,230.0
20,97,12.317137,12.836254,-5.4342785,-5.6118116,0,-0.4720932,6.1712117,3.9992537,-48.732853,-40.935192,25.500803,127.52563,-237.27832,-94.247246,250.48257,19.878746,58.626186,7226.5776,911.6013,-10.830781,499.3289,255.67247,105.09857,76.907974,2012-03-02,A,24527.65
22,3,107.729454,130.84688,15.907,2.095474,0,4.460884,-3.5759513,28.447386,19.826641,-26.44051,-5.0077376,-3.7288785,18.03076,-11.177288,-6.4196544,4.942814,-1.954222,-5890.2256,-802.38367,43.714317,-72.52691,-1519.468,-145.71896,-36.310204,2010-11-12,B,8942.53
10,81,-14.431323,57.819355,15.513661,1.7650726,0,7.3769875,7.722009,-4.8441067,14.200233,68.03697,9.599546,-4.336525,11.072804,-15.4926,-6.458197,8.224197,-2.2189815,-4825.873,-811.0877,43.621883,-58.24279,-1264.3131,-181.97087,24.463966,2010-12-03,B,9456.67
32,8,154.94118,65.96219,12.0830145,-2.253082,0,-0.30670825,21.938908,1.2398708,4.1919546,-37.850735,-7.734884,-5.5942135,76.176674,-10.449596,143.44104,-4.637805,-14.570352,6909.702,420.10004,-9.166838,459.0648,143.89159,63.808754,52.95192,2012-10-05,A,23989.38
21,52,88.02852,35.577602,9.754858,1.8644602,0,3.6675828,7.49477,-5.0459886,-11.616097,-10.934329,-14.909396,-5.339019,14.965084,-13.724273,-5.319133,5.316674,-1.817344,-9486.7705,-1745.2616,18.642254,-127.63517,-1813.4663,-352.35962,6.8419905,2010-10-29,B,3808.29
20,82,-60.330196,11.581326,-7.5695906,-2.1776333,0,-0.30569115,5.686958,6.5906105,-26.281652,-42.19569,33.015614,-15.778892,35.24685,-75.69989,-37.82561,1.0784143,-8.993187,7874.955,473.70245,-55.051888,704.7229,90.16797,67.95512,49.178646,2011-06-10,A,27213.08
8,71,-23.472803,-5.0497494,-2.0147264,-1.8873339,0,-1.8541887,1.3263952,-0.8181993,-1.9189887,-14.252922,31.901375,-11.201602,18.887491,-16.425951,-17.385073,0.8853215,3.052321,-8476.812,-1339.9832,60.114006,-1171.1853,-1583.8273,-257.1273,43.759148,2011-03-18,A,3606.3
14,92,-1466.3871,8.494494,-4.2632008,-1.4428253,0,-5.9389157,233.3204,-232.01128,620.08905,459.96902,4881.6157,-8.926074,88.01963,-206.13974,-40.051525,-64.94441,-16.357721,84789.3,24260.576,4553.1772,126.81632,29400.47,9451.342,-810.70123,2010-07-09,A,191981.99
40,51,-9.950411,12.649713,-5.7165847,0.6866885,0,-1.7256311,1.4685624,0.68880713,15.078507,19.304602,37.806416,-6.559979,16.712406,-14.594613,-6.3181024,-4.0266776,0.2479573,-11664.437,-1820.7982,325.2692,-136.4485,-2065.3655,-603.0778,24.812077,2010-08-06,A,4.36
8,94,62.63505,22.470488,-4.4230056,2.7841182,0,-0.44787306,-0.6935554,12.591864,-19.553354,-21.685917,20.440393,-42.07063,37.356544,-17.802622,-24.921738,1.6042392,-1.7443933,6177.652,761.311,-18.957573,-193.27534,328.73016,1.5756116,-73.57833,2010-03-05,A,23568.49
23,35,-111.53855,28.699892,-2.249539,-1.8073435,0,-3.0929308,-1.0912238,4.0115848,-14.096124,-20.579876,43.55075,-2.2911947,6.927363,-50.243454,68.26541,-43.640083,-2.8542206,-6814.825,-1544.389,90.56417,-1344.521,-1503.0049,-136.35025,94.90393,2011-12-02,B,4372.14
26,27,-106.33828,0.5046849,-5.000554,-0.8606528,0,-1.8172791,2.0691526,-1.7537518,3.2462797,-17.85106,2.260742,-0.5550925,-57.070675,-17.99794,-2.0638764,-8.91092,3.5652115,-10364.158,-1537.1392,149.95938,-1120.4321,-1776.7562,-472.37778,60.540585,2012-07-13,A,734.95
15,8,5127.297,100.51293,22.56422,137.49918,0,1.8756835,16.142138,101.85966,12.401991,92.08347,-10.911765,59.007027,50.425743,59.000088,-1.7529,53.77825,33.246357,8700.733,429.70874,110.367004,135.22978,-75.46713,-337.0818,169.96582,2010-12-24,B,33355.73
39,49,-56.50176,-2.4893634,-1.4543982,-0.6294732,0,-1.4612675,7.8749743,5.9345307,0.3327971,-5.8980985,18.9248,45.60023,-47.70292,-36.011127,25.521729,8.951838,-2.7279515,-6515.3286,-818.5492,-22.26633,-310.7644,-1181.0402,-359.0546,64.738594,2012-06-08,A,10268.12
15,10,-143.13867,-3.3942962,-8.902846,-1.4142644,0,1.0202081,-0.5333895,5.715605,-15.791036,-17.114428,-19.308306,-9.448542,20.249735,-19.174334,-8.701474,-0.22075595,-0.7339121,-1490.1892,4.592811,2.007701,-1064.5771,-700.52014,-418.41867,52.683155,2011-07-22,B,12987.75
12,13,-125.99244,-34.849293,-4.0509934,-6.057631,0,1.0513799,24.27347,71.045166,-7.515812,249.99107,-17.109045,-17.546036,-140.0188,-78.14458,2.1054544,-51.018475,-14.716468,25153.893,-541.6758,73.50019,1971.318,1656.6545,614.8391,204.57358,2012-09-28,B,45519.8
14,95,-3109.3477,-225.00569,-34.07338,-40.651165,0,-24.723042,36.575874,224.54683,-79.301926,-89.97043,102.91844,-17.226517,-582.70245,-128.52481,194.42612,472.3177,-13.996159,69293.5,12815.071,1607.1619,9830.735,17692.537,5859.5356,-870.7061,2012-01-20,A,133191.5
5,72,-78.759926,-12.125598,-2.4109135,-1.9528819,0,0.9704639,-25.433895,-0.6286441,-0.7673935,-16.651556,37.994778,-9.698939,16.214994,-15.167618,-12.679069,0.25748205,0.57788974,-4655.6973,-704.91406,-7.5051956,-1200.0862,-1243.6486,-223.204,51.67741,2011-04-15,B,11232.89
31,82,-733.2034,-206.97258,-26.463556,10.157433,0,-0.38433173,15.843513,11.416584,73.63582,-16.703674,-8.534006,-45.253864,42.43784,-23.392473,-21.274822,7.3609557,8.583546,-209.24559,1053.936,-105.84822,-159.0455,-437.38855,-391.35538,-2268.4773,2011-01-14,A,14453.07
21,91,-22.576174,5.9792337,-0.5336112,1.4309993,0,3.6808672,1.3552563,-0.24288443,18.049662,-12.894877,-15.575595,-6.38714,14.8282795,-14.417087,-11.914739,0.63838416,-1.6864498,-6746.465,-1122.7396,15.816093,-129.70374,-1453.6207,-478.81244,30.64383,2010-05-07,B,6484.91
